id,nome,distrito,municipio,ano de escolaridade,privado/publico
id,"Escola Básica e Secundária Lima de Freitas, Setúbal",Setúbal,Setúbal,3º Ciclo,Público
id,"Escola Básica e Secundária Ordem de Sant´Iago, Setúbal",Setúbal,Setúbal,3º Ciclo,Público
id,"Escola Básica Luísa Todi, Setúbal",Setúbal,Setúbal,3º Ciclo,Público
id,"Escola Secundária D. João II, Setúbal",Setúbal,Setúbal,3º Ciclo,Público
id,"Escola Secundária Dom Manuel Martins, Setúbal",Setúbal,Setúbal,3º Ciclo,Público
id,"Escola Secundária du Bocage, Setúbal",Setúbal,Setúbal,3º Ciclo,Público
id,"Escola Secundária Sebastião da Gama, Setúbal",Setúbal,Setúbal,3º Ciclo,Público
id,"Escola Básica Vasco da Gama, Sines",Setúbal,Sines,3º Ciclo,Público
id,"Escola Secundária Poeta Al Berto, Sines",Setúbal,Sines,3º Ciclo,Público
id,"Escola Básica Dr. Manuel da Costa Brandão, Sabadim, Arcos de Valdevez",Viana do Castelo,Arcos de Valdevez,3º Ciclo,Público
id,"Escola Básica e Secundária de Valdevez, Arcos de Valdevez",Viana do Castelo,Arcos de Valdevez,3º Ciclo,Público
id,"Escola Básica Padre Himalaya, Távora, Arcos de Valdevez",Viana do Castelo,Arcos de Valdevez,3º Ciclo,Público
id,Escola Básica e Secundária de Caminha,Viana do Castelo,Caminha,3º Ciclo,Público
id,"Escola Básica e Secundária do Vale do Âncora, Vila Praia de Âncora, Caminha",Viana do Castelo,Caminha,3º Ciclo,Público
id,Escola Básica e Secundária de Melgaço,Viana do Castelo,Melgaço,3º Ciclo,Público
id,Colégio do Minho - Polo de Monção,Viana do Castelo,Monção,3º Ciclo,Privado
id,"Escola Básica de Vale do Mouro, Tangil, Monção",Viana do Castelo,Monção,3º Ciclo,Público
id,"Escola Básica Deu-la-Deu Martins, Monção",Viana do Castelo,Monção,3º Ciclo,Público
id,Escola Secundária de Monção,Viana do Castelo,Monção,3º Ciclo,Público
id,Escola Básica e Secundária de Paredes de Coura,Viana do Castelo,Paredes de Coura,3º Ciclo,Público
id,Escola Secundária de Ponte da Barca,Viana do Castelo,Ponte da Barca,3º Ciclo,Público
id,"Escola Básica António Feijó, Ponte de Lima",Viana do Castelo,Ponte de Lima,3º Ciclo,Público
id,"Escola Básica da Correlhã, Ponte de Lima",Viana do Castelo,Ponte de Lima,3º Ciclo,Público
id,"Escola Básica de Freixo, Ponte de Lima",Viana do Castelo,Ponte de Lima,3º Ciclo,Público
id,"Escola Básica e Secundária de Arcozelo, Ponte de Lima",Viana do Castelo,Ponte de Lima,3º Ciclo,Público
id,Escola Secundária de Ponte de Lima,Viana do Castelo,Ponte de Lima,3º Ciclo,Público
id,"Escola Básica e Secundária de Muralhas do Minho, Valença",Viana do Castelo,Valença,3º Ciclo,Público
id,Colégio do Minho,Viana do Castelo,Viana do Castelo,3º Ciclo,Privado
id,"Escola Básica da Abelheira, Viana do Castelo",Viana do Castelo,Viana do Castelo,3º Ciclo,Público
id,"Escola Básica da Foz do Neiva, Castelo do Neiva, Viana do Castelo",Viana do Castelo,Viana do Castelo,3º Ciclo,Público
id,"Escola Básica de Darque, Viana do Castelo",Viana do Castelo,Viana do Castelo,3º Ciclo,Público
id,"Escola Básica Dr. Pedro Barbosa, Viana do Castelo",Viana do Castelo,Viana do Castelo,3º Ciclo,Público
id,"Escola Básica e Secundária de Arga e Lima, Lanheses, Viana do Castelo",Viana do Castelo,Viana do Castelo,3º Ciclo,Público
id,"Escola Básica e Secundária de Barroselas, Viana do Castelo",Viana do Castelo,Viana do Castelo,3º Ciclo,Público
id,"Escola Básica e Secundária de Monte da Ola, Viana do Castelo",Viana do Castelo,Viana do Castelo,3º Ciclo,Público
id,"Escola Básica e Secundária Pintor José de Brito, Santa Marta de Portuzelo, Viana do Castelo",Viana do Castelo,Viana do Castelo,3º Ciclo,Público
id,"Escola Básica Frei Bartolomeu dos Mártires, Viana do Castelo",Viana do Castelo,Viana do Castelo,3º Ciclo,Público
id,Escola Básica e Secundária de Vila Nova de Cerveira,Viana do Castelo,Vila Nova de Cerveira,3º Ciclo,Público
id,"Escola Básica do Pinhão, Alijó",Vila Real,Alijó,3º Ciclo,Público
id,"Escola Básica e Secundária D. Sancho II, Alijó",Vila Real,Alijó,3º Ciclo,Público
id,"Escola Básica Gomes Monteiro, Boticas",Vila Real,Boticas,3º Ciclo,Público
id,"Escola Básica de Vidago, Chaves",Vila Real,Chaves,3º Ciclo,Público
id,"Escola Básica e Secundária Fernão de Magalhães, Chaves",Vila Real,Chaves,3º Ciclo,Público
id,"Escola Secundária Dr. António Granjo, Chaves",Vila Real,Chaves,3º Ciclo,Público
id,"Escola Secundária Dr. Júlio Martins, Chaves",Vila Real,Chaves,3º Ciclo,Público
id,"Escola Básica e Secundária Professor António da Natividade, Mesão Frio",Vila Real,Mesão Frio,3º Ciclo,Público
id,Escola Básica e Secundária de Mondim de Basto,Vila Real,Mondim de Basto,3º Ciclo,Público
id,"Escola Básica e Secundária do Baixo Barroso, Venda Nova, Montalegre",Vila Real,Montalegre,3º Ciclo,Público
id,"Escola Básica e Secundária Dr. Bento da Cruz, Montalegre",Vila Real,Montalegre,3º Ciclo,Público
id,Escola Básica e Secundária de Murça,Vila Real,Murça,3º Ciclo,Público
id,Escola Básica de Peso da Régua,Vila Real,Peso da Régua,3º Ciclo,Público
id,"Escola Secundária Dr. João de Araújo Correia, Peso da Régua",Vila Real,Peso da Régua,3º Ciclo,Público
id,"Escola Básica de Cerva, Ribeira de Pena",Vila Real,Ribeira de Pena,3º Ciclo,Público
id,Escola Básica e Secundária de Ribeira de Pena,Vila Real,Ribeira de Pena,3º Ciclo,Público
id,"Escola Básica e Secundária Miguel Torga, Sabrosa",Vila Real,Sabrosa,3º Ciclo,Público
id,Escola Básica de Santa Marta de Penaguião,Vila Real,Santa Marta de Penaguião,3º Ciclo,Público
id,"Escola Básica José dos Anjos, Carrazedo de Montenegro, Valpaços",Vila Real,Valpaços,3º Ciclo,Público
id,Escola Secundária de Valpaços,Vila Real,Valpaços,3º Ciclo,Público
id,"Escola Básica de Pedras Salgadas, Vila Pouca de Aguiar",Vila Real,Vila Pouca de Aguiar,3º Ciclo,Público
id,Escola Básica e Secundária de Vila Pouca de Aguiar - Sul,Vila Real,Vila Pouca de Aguiar,3º Ciclo,Público
id,Colégio João Paulo II - Vila Real,Vila Real,Vila Real,3º Ciclo,Privado
id,"Escola Básica Diogo Cão, Vila Real",Vila Real,Vila Real,3º Ciclo,Público
id,"Escola Básica Monsenhor Jerónimo do Amaral, Vila Real",Vila Real,Vila Real,3º Ciclo,Público
id,"Escola Secundária Camilo Castelo Branco, Vila Real",Vila Real,Vila Real,3º Ciclo,Público
id,"Escola Secundária Morgado de Mateus, Vila Real",Vila Real,Vila Real,3º Ciclo,Público
id,"Escola Secundária São Pedro, Vila Real",Vila Real,Vila Real,3º Ciclo,Público
id,"Escola Básica e Secundária Gomes Teixeira, Armamar",Viseu,Armamar,3º Ciclo,Público
id,"Escola Básica Aristides de Sousa Mendes, Cabanas de Viriato, Carregal do Sal",Viseu,Carregal do Sal,3º Ciclo,Público
id,Escola Básica de Carregal do Sal,Viseu,Carregal do Sal,3º Ciclo,Público
id,Escola Secundária de Carregal do Sal,Viseu,Carregal do Sal,3º Ciclo,Público
id,Escola Básica de Castro Daire,Viseu,Castro Daire,3º Ciclo,Público
id,"Escola Básica de Mões, Castro Daire",Viseu,Castro Daire,3º Ciclo,Público
id,Escola Secundária de Castro Daire,Viseu,Castro Daire,3º Ciclo,Público
id,"Escola Básica de Souselo, Cinfães",Viseu,Cinfães,3º Ciclo,Público
id,"Escola Básica General Serpa Pinto, Cinfães",Viseu,Cinfães,3º Ciclo,Público
id,Colégio de Lamego,Viseu,Lamego,3º Ciclo,Privado
id,Escola Básica de Lamego,Viseu,Lamego,3º Ciclo,Público
id,"Escola Básica e Secundária da Sé, Lamego",Viseu,Lamego,3º Ciclo,Público
id,"Escola Secundária Latino Coelho, Lamego",Viseu,Lamego,3º Ciclo,Público
id,"Escola Básica Gomes Eanes de Azurara, Mangualde",Viseu,Mangualde,3º Ciclo,Público
id,"Escola Secundária Dr.ª Felismina Alcântara, Mangualde",Viseu,Mangualde,3º Ciclo,Público
id,Escola Básica e Secundária de Moimenta da Beira,Viseu,Moimenta da Beira,3º Ciclo,Público
id,"Escola Básica Dr. José Lopes de Oliveira, Mortágua",Viseu,Mortágua,3º Ciclo,Público
id,"Escola Secundária Dr. João Lopes de Morais, Mortágua",Viseu,Mortágua,3º Ciclo,Público
id,"Escola Básica Dr. Fortunato de Almeida, Nelas",Viseu,Nelas,3º Ciclo,Público
id,"Escola Básica e Secundária Eng. Dionísio Augusto Cunha, Canas de Senhorim, Nelas",Viseu,Nelas,3º Ciclo,Público
id,Escola Secundária de Nelas,Viseu,Nelas,3º Ciclo,Público
id,Escola Básica e Secundária de Oliveira de Frades,Viseu,Oliveira de Frades,3º Ciclo,Público
id,Escola Básica e Secundária de Penalva do Castelo,Viseu,Penalva do Castelo,3º Ciclo,Público
id,"Escola Básica Álvaro Coutinho - o Magriço, Penedono",Viseu,Penedono,3º Ciclo,Público
id,Escola Secundária de Resende,Viseu,Resende,3º Ciclo,Público
id,Escola Secundária de Santa Comba Dão,Viseu,Santa Comba Dão,3º Ciclo,Público
id,Escola Básica e Secundária de São João da Pesqueira,Viseu,São João da Pesqueira,3º Ciclo,Público
id,"Escola Básica de Santa Cruz da Trapa, São Pedro do Sul",Viseu,São Pedro do Sul,3º Ciclo,Público
id,Escola Básica n.º 2 de São Pedro do Sul,Viseu,São Pedro do Sul,3º Ciclo,Público
id,Escola Secundária de São Pedro do Sul,Viseu,São Pedro do Sul,3º Ciclo,Público
id,"Escola Básica de Ferreira de Aves, Sátão",Viseu,Sátão,3º Ciclo,Público
id,"Escola Básica Ferreira Lapa, Sátão",Viseu,Sátão,3º Ciclo,Público
id,"Escola Secundária Frei Rosa Viterbo, Sátão",Viseu,Sátão,3º Ciclo,Público
id,"Escola Básica Padre João Rodrigues, Veiga, Sernancelhe",Viseu,Sernancelhe,3º Ciclo,Público
id,"Escola Básica e Secundária Abel Botelho, Tabuaço",Viseu,Tabuaço,3º Ciclo,Público
id,"Escola Básica e Secundária Dr. José Leite de Vasconcelos, Tarouca",Viseu,Tarouca,3º Ciclo,Público
id,"Escola Básica de Campo de Besteiros, Tondela",Viseu,Tondela,3º Ciclo,Público
id,"Escola Básica de Caramulo, Tondela",Viseu,Tondela,3º Ciclo,Público
id,"Escola Básica Professor Doutor Carlos Mota Pinto, Lajeosa do Dão, Tondela",Viseu,Tondela,3º Ciclo,Público
id,"Escola Secundária de Molelos, Tondela",Viseu,Tondela,3º Ciclo,Público
id,Escola Secundária de Tondela,Viseu,Tondela,3º Ciclo,Público
id,"Escola Básica Aquilino Ribeiro, Vila Nova de Paiva",Viseu,Vila Nova de Paiva,3º Ciclo,Público
id,Escola Secundária de Vila Nova de Paiva,Viseu,Vila Nova de Paiva,3º Ciclo,Público
id,"Colégio ""Via Sacra""",Viseu,Viseu,3º Ciclo,Privado
id,Colégio da Imaculada Conceição,Viseu,Viseu,3º Ciclo,Privado
id,"Escola Básica D. Duarte, Vil de Soito, Viseu",Viseu,Viseu,3º Ciclo,Público
id,"Escola Básica D. Luis Loureiro, Silgueiros, Viseu",Viseu,Viseu,3º Ciclo,Público
id,"Escola Básica de Viso, Viseu",Viseu,Viseu,3º Ciclo,Público
id,"Escola Básica Dr. Azeredo Perdigão, Abraveses, Viseu",Viseu,Viseu,3º Ciclo,Público
id,"Escola Básica Grão Vasco, Viseu",Viseu,Viseu,3º Ciclo,Público
id,"Escola Básica Infante D. Henrique, Repeses, Viseu",Viseu,Viseu,3º Ciclo,Público
id,"Escola Básica n.º 3 de Mundão, Viseu",Viseu,Viseu,3º Ciclo,Público
id,"Escola Secundária Alves Martins, Viseu",Viseu,Viseu,3º Ciclo,Público
id,"Escola Secundária Emídio Navarro, Viseu",Viseu,Viseu,3º Ciclo,Público
id,"Escola Secundária Viriato, Abraveses, Viseu",Viseu,Viseu,3º Ciclo,Público
id,"Escola Básica de Campia, Vouzela",Viseu,Vouzela,3º Ciclo,Público
id,Escola Secundária de Vouzela,Viseu,Vouzela,3º Ciclo,Público
