type,id,lat,lon,tags/level,tags/name,tags/railway,tags/wheelchair,tags/public_transport,tags/subway,tags/network,tags/operator,tags/station,tags/website,tags/wikidata,tags/wikipedia,tags/name:de,tags/start_date,tags/door,tags/indoor,tags/stairs,tags/addr:city,tags/source,tags/layer,tags/check_date:wheelchair,tags/highway,tags/addr:postcode,tags/access,tags/elevator,tags/official_name,tags/gtfs:stop_id,tags/light_rail,tags/operator:wikidata,tags/ref:zone,tags/platforms,tags/entrance,tags/barrier,tags/tactile_paving,tags/wikimedia_commons,tags/alt_name:de,tags/name:en,tags/name:es,tags/name:fr,tags/name:it,tags/name:pt,tags/alt_name,tags/name:ko,tags/addr:street,tags/internet_access,tags/local_ref,tags/architect,tags/location,tags/bicycle,tags/construction:public_transport,tags/construction:railway,tags/toilets:wheelchair
node,10922326934,38.7331119,-9.1532011,,El Corte Inglés,subway_entrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10922326935,38.7342554,-9.1544693,,,subway_entrance,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11108206543,38.7351658,-9.1443379,-3,Saldanha,stop,,stop_position,yes,Metropolitano de Lisboa,"Metropolitano de Lisboa, E.P.E.",,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11108206544,38.7352017,-9.1443392,-3,Saldanha,stop,,stop_position,yes,Metropolitano de Lisboa,"Metropolitano de Lisboa, E.P.E.",,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11108206545,38.7346266,-9.153032,-3,São Sebastião,stop,,stop_position,yes,Metropolitano de Lisboa,"Metropolitano de Lisboa, E.P.E.",,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11108206546,38.7346603,-9.1530481,-3,São Sebastião,stop,,stop_position,yes,Metropolitano de Lisboa,"Metropolitano de Lisboa, E.P.E.",,,,,,,,,,,,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11108375213,38.7339565,-9.1535696,-2,São Sebastião,subway,,stop_position,yes,Metropolitano de Lisboa,"Metropolitano de Lisboa, E.P.E.",subway,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11108375214,38.7339363,-9.1536077,-2,São Sebastião,subway,,stop_position,yes,Metropolitano de Lisboa,"Metropolitano de Lisboa, E.P.E.",subway,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11108375229,38.7303413,-9.1469131,-2,Picoas,stop,,stop_position,yes,Metropolitano de Lisboa,"Metropolitano de Lisboa, E.P.E.",subway,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11108375230,38.7303574,-9.1469543,-2,Picoas,stop,,stop_position,yes,Metropolitano de Lisboa,"Metropolitano de Lisboa, E.P.E.",,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11108376967,38.7348323,-9.1452852,-2,Saldanha,stop,,stop_position,yes,Metropolitano de Lisboa,"Metropolitano de Lisboa, E.P.E.",,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11108376968,38.7348389,-9.1452399,-2,Saldanha,stop,,stop_position,yes,Metropolitano de Lisboa,"Metropolitano de Lisboa, E.P.E.",subway,,,,,,,,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11303562160,38.7394852,-9.12395,,Olaias,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11303648407,38.7629504,-9.1040558,,Cabo Ruivo,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11303648423,38.7548223,-9.1138532,,Chelas,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11303648425,38.7475293,-9.1176464,,Bela Vista,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11304102292,38.762962,-9.1040553,,Cabo Ruivo,station,limited,station,yes,,Metropolitano de Lisboa,subway,https://www.metrolisboa.pt/viajar/olivais/,Q1475262,pt:Estação Cabo Ruivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11304102294,38.754825,-9.1138702,,Chelas,station,yes,station,yes,,Metropolitano de Lisboa,subway,https://www.metrolisboa.pt/viajar/,Q1260646,pt:Estação Chelas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11304102295,38.7475354,-9.1176623,,Bela Vista,station,limited,station,yes,,Metropolitano de Lisboa,subway,https://www.metrolisboa.pt/viajar/bela-vista/,Q2894181,pt:Estação Bela Vista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11304102296,38.7394653,-9.1239461,,Olaias,station,limited,station,yes,,Metropolitano de Lisboa,subway,https://www.metrolisboa.pt/viajar/olaias/,Q388345,pt:Estação Olaias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11305016875,38.7932789,-9.1729638,,Odivelas,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11305016883,38.773391,-9.1593701,,Lumiar,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11305016893,38.7793282,-9.1596665,,Ameixoeira,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11305016908,38.7200846,-9.1548306,,Rato,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11305016915,38.7411153,-9.1467724,,Campo Pequeno,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11305016916,38.7470324,-9.1481645,,Entrecampos,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11305016934,38.7515066,-9.1590815,,Cidade Universitária,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11305030137,38.713701,-9.1224796,,Santa Apolónia,stop,,stop_position,yes,,,,,,,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11305030138,38.7279395,-9.150056,,Parque,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11306784693,38.7592419,-9.1927437,,Carnide,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11306784694,38.759215,-9.192683,,Carnide,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11306784695,38.7534028,-9.1892731,,Colégio Militar/Luz,station,no,station,yes,,Metropolitano de Lisboa,subway,https://www.metrolisboa.pt/viajar/colegio-militar-luz/,Q1427832,pt:Estação Colégio Militar/Luz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11306784696,38.7533803,-9.1892931,,Colégio Militar/Luz,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11306784698,38.7190194,-9.1448139,,Avenida,station,no,station,yes,,Metropolitano de Lisboa,subway,https://www.metrolisboa.pt/viajar/avenida/,Q430125,pt:Estação Avenida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11306784699,38.7190287,-9.1447968,,Avenida,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11307381904,38.7201029,-9.1548389,,Rato,station,yes,station,yes,,Metropolitano de Lisboa,subway,https://www.metrolisboa.pt/viajar/rato/,Q1709447,pt:Estação Rato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11307381905,38.7411145,-9.1467836,,Campo Pequeno,station,no,station,yes,,Metropolitano de Lisboa,subway,https://www.metrolisboa.pt/viajar/campo-pequeno/,Q1787790,pt:Estação Campo Pequeno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11307381906,38.7515195,-9.1590395,,Cidade Universitária,station,yes,station,yes,Metropolitano de Lisboa,"Metropolitano de Lisboa, E.P.E.",subway,https://www.metrolisboa.pt/viajar/cidade-universitaria/,Q1989758,pt:Estação Cidade Universitária (Metropolitano de Lisboa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11307381907,38.7729284,-9.1592549,,Lumiar,station,limited,station,yes,,Metropolitano de Lisboa,subway,https://www.metrolisboa.pt/viajar/lumiar/,Q374170,pt:Estação Lumiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11307381908,38.779605,-9.1594573,,Ameixoeira,station,yes,station,yes,,Metropolitano de Lisboa,subway,https://www.metrolisboa.pt/viajar/ameixoeira/,Q2298625,pt:Estação Ameixoeira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11307381909,38.7932694,-9.172982,,Odivelas,station,yes,station,yes,,Metropolitano de Lisboa,subway,https://www.metrolisboa.pt/viajar/odivelas/,Q1668384,pt:Estação Odivelas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11307500428,38.7470462,-9.1482017,,Entrecampos,station,yes,station,yes,,Metropolitano de Lisboa,subway,https://www.metrolisboa.pt/viajar/entre-campos/,Q2301274,pt:Estação Campo Grande (Metropolitano de Lisboa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11307500429,38.7136899,-9.1224537,,Santa Apolónia,station,yes,station,yes,Metro de Lisboa,Metropolitano de Lisboa,subway,https://www.metrolisboa.pt/viajar/santa-apolonia/,Q2080870,pt:Estação Santa Apolónia,,,,,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11515047634,38.7678131,-9.0998663,,Oriente,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11515047638,38.768445,-9.128283,,Aeroporto,stop,yes,stop_position,yes,Metropolitano de Lisboa,Metropolitano de Lisboa E.P.E.,subway,,Q744682,pt:Estação Aeroporto (Metropolitano de Lisboa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11515047671,38.7750965,-9.1155308,,Encarnação,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11515047705,38.7749209,-9.103003,,Moscavide,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11515047731,38.7678111,-9.0998318,,Oriente,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11515047732,38.7684185,-9.1282772,,Aeroporto,stop,yes,stop_position,yes,Metropolitano de Lisboa,Metropolitano de Lisboa E.P.E.,subway,,Q744682,pt:Estação Aeroporto (Metropolitano de Lisboa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11515047765,38.7750749,-9.1155101,,Encarnação,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11515047799,38.774894,-9.1030009,,Moscavide,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11517753590,38.760476,-9.1121684,0,Olivais,subway_entrance,yes,,,,,,,,,,,,,,,,,,elevator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11517815938,38.7605941,-9.111983,,Olivais,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11517815939,38.7606063,-9.1120139,,Olivais,stop,,stop_position,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11844516847,38.730953,-9.1461309,0;-1,Picoas,subway_entrance,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11886423966,38.7929579,-9.1724781,,,subway_entrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,11963220651,41.1106373,-8.6000347,,Manuel Leão,station,yes,station,,Metro do Porto,Metro do Porto,light_rail,,,,,,,,,,,,,,,,,,,yes,Q29757,VNG1,,,,,,,,,,,,,,,,,,,,,,
node,11963220652,41.1058226,-8.5911477,,Hospital Santos Silva,station,yes,station,,Metro do Porto,Metro do Porto,light_rail,,,,,,,,,,,,,,,,,,,yes,Q29757,VNG1,,,,,,,,,,,,,,,,,,,,,,
node,11963220653,41.0985989,-8.5885066,,Vila D'Este,station,yes,station,,Metro do Porto,Metro do Porto,light_rail,,,,,,,,,,,,,,,,,,,yes,Q29757,VNG1,,,,,,,,,,,,,,,,,,,,,,
node,12140946767,41.1521872,-8.6090878,1,Rua de Camões,subway_entrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12180527208,41.1111938,-8.5992047,,,subway_entrance,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12180527209,41.111312,-8.6000722,,,subway_entrance,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12248791454,38.7601097,-9.1585053,,Campo Grande,subway_entrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12248791455,38.7598497,-9.1583587,,Avenida Padre Cruz,subway_entrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12249202730,38.7583183,-9.2182097,,Amadora Este,subway_entrance,yes,,,,,,,,,,,,,,,,,,elevator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12249202770,38.7796557,-9.1597307,,Ameixoeira,subway_entrance,yes,,,,,,,,,,,,,,,,,,elevator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,12700847438,38.7395493,-9.123584,,Olaias,subway_entrance,yes,,,,,,,,,,,,,,,,,,elevator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
