id,type,name,latitude,longitude,capacity,access
10958460642,node,,32.6483758,-16.8413368,,
10958468562,node,,32.6512129,-16.8477265,,
10961192995,node,,38.4754418,-8.9844507,,
10972053945,node,,39.434634,-9.216258,,
10972251927,node,,40.2040615,-8.0533812,,
10974568022,node,,39.9790009,-8.131455,,customers
10977331869,node,,41.6960956,-8.8228075,,yes
10977381319,node,,41.692186,-8.8379653,1080,yes
10979727056,node,,38.5650501,-7.9089036,,customers
10993240376,node,,39.9320674,-8.4063948,,customers
11001354179,node,,37.7928458,-8.7574821,10,private
11001538565,node,,37.8475466,-25.7579247,,
11008621515,node,,41.7382413,-8.1584435,3,
11008621516,node,,41.7395447,-8.157728,3,
11023619225,node,,37.8232388,-25.1360893,,
11025310662,node,,37.8546903,-25.288481,,
11035949605,node,,37.863057,-25.7967508,,
11042508859,node,Parque de Estacionamento Santo Agostinho,39.7404413,-8.801521,,customers
11045724475,node,,38.740351,-9.4721836,,
11045918188,node,,38.7301747,-9.4331911,,
11045918259,node,,38.7538092,-9.4283275,,
11045918292,node,,38.7587412,-9.4283427,,
11045918293,node,,38.766966,-9.4366643,,
11045918414,node,,38.7579596,-9.4695523,,
11045918415,node,,38.7566398,-9.4709645,,
11048302333,node,,38.7809149,-9.1047233,,private
11049071203,node,,40.4200044,-7.7060127,,
11057579627,node,,38.8160597,-9.1557909,,
11059009206,node,Estacionamento da Praia da Foz do Ouriço,37.6574523,-8.7975692,,
11067731965,node,,38.5404829,-8.8675339,,
11067731967,node,,38.5404787,-8.8670579,,
11071446766,node,,38.8626966,-9.0789111,,
11071446767,node,,38.8620765,-9.0791429,,yes
11071876139,node,,32.6524819,-16.8221502,,customers
11074948953,node,,37.10677,-8.3649102,60,yes
11078769796,node,,38.5188679,-28.3053498,,yes
11107686954,node,,41.0719504,-8.2590932,,
11110031404,node,,39.4605541,-8.4728335,3,
11110072906,node,,39.462655,-8.4688298,4,yes
11110072919,node,,39.4603977,-8.4731808,23,
11110072921,node,,39.4616219,-8.4685599,,private
11115349939,node,,41.4516977,-8.1683295,,
11133769365,node,,37.0846145,-7.7689786,4,customers
11143855905,node,,40.6143242,-8.7518049,,
11148179610,node,,39.4811767,-7.9571367,,
11148179611,node,,39.4814488,-7.9588483,,
11148845905,node,,41.0264194,-8.643279,,
11151908483,node,,38.6820572,-9.1579688,,
11158040367,node,,38.5206004,-28.6278907,6,yes
11170694948,node,,32.822628,-17.1049466,,
11172599252,node,,41.1776327,-8.594541,,private
11181397178,node,,40.9222192,-8.5390297,,customers
11181475342,node,,38.6816308,-8.468397,,customers
11197718480,node,Kiss & Go,41.2942995,-7.7466593,,
11206296637,node,,39.9355785,-8.1856213,,
11215387890,node,,41.3622869,-8.5646943,,private
11215387891,node,,41.3618053,-8.5644435,,private
11219770277,node,,41.3571632,-8.562121,,private
11223334824,node,,41.3591594,-8.5598069,,private
11225870871,node,,39.3917761,-31.1648187,,
11225941772,node,,39.4755763,-31.1513146,2,
11226790873,node,,38.5562674,-28.6104634,8,
11226805744,node,,38.5562927,-28.6102324,6,
11232257496,node,,38.4822567,-28.2910591,,
11236788486,node,,38.4710086,-28.4263604,3,
11236805493,node,,38.4562177,-28.1520323,,yes
11236805556,node,,38.4960763,-28.4467776,3,
11236820286,node,,39.4721204,-31.2559441,30,yes
11238395651,node,,38.682095,-28.2149878,5,
11243300208,node,,38.6781805,-28.2077517,,
11261611714,node,,39.8680491,-8.9076637,,yes
11262413938,node,,41.3962981,-8.4641209,,
11280902766,node,,39.5848838,-9.0682575,,customers
11280908721,node,,39.5988811,-9.0711194,,
11296029764,node,,32.657308,-16.9500777,,
11298691019,node,,32.6571666,-16.9546504,,customers
11298749069,node,,32.6592958,-16.951437,,
11298749075,node,,32.6583061,-16.9508133,,
11298749076,node,,32.658509,-16.9483891,,
11298749102,node,,32.6509738,-16.9275801,,
11298749104,node,,32.6511479,-16.9277459,,
11313936270,node,Boeingpark,41.2341291,-8.6611748,,
11331847227,node,,32.7815206,-17.1270687,,yes
11339434642,node,,32.7445528,-17.1508902,,
11339473932,node,,32.7384463,-17.1505224,,
11360101385,node,,41.181289,-8.6556529,3000,customers
11366123612,node,,41.1529125,-8.6536197,,customers
11366588860,node,,41.1365542,-8.6191764,,customers
11378627109,node,,37.0582487,-8.8514145,5,
11380442045,node,,38.7622023,-9.1025905,,private
11392901848,node,,41.1561955,-8.630078,,customers
11392901852,node,,41.1548491,-8.6297093,,customers
11392901854,node,Júlio Dinis,41.1554153,-8.6270186,,yes
11395492851,node,,40.4012295,-7.5874382,,
11405740941,node,Restaurante Costa,41.1851068,-8.6935448,,customers
11422651768,node,Parque de Estacionamento Coronel Pacheco,41.1515955,-8.6147942,,yes
11423692383,node,,41.1526343,-8.6151691,,yes
11423692395,node,,41.1526415,-8.617019,,yes
11425568712,node,Garagem Miguel Bombarda,41.1494587,-8.6217285,,yes
11426089319,node,Parque de Estacionamento da Maternidade,41.1511698,-8.6233653,,yes
11429488489,node,,41.1541322,-8.6185969,,yes
11429488493,node,,41.1546421,-8.6190442,,yes
11429488524,node,,41.1545409,-8.6210875,,yes
11429488528,node,Garagem Da Carvalhosa,41.1543024,-8.6210986,,yes
11429488592,node,Garagem Santo António,41.1515792,-8.6215835,,yes
11429488606,node,Parque do Largo da Maternidade,41.1500563,-8.6235015,,yes
11429488607,node,SR Rent,41.1499996,-8.6237382,,yes
11432217579,node,,41.1498731,-8.6187024,,yes
11432217584,node,Garagem Parque Irmãos Rocha,41.149846,-8.6189072,,yes
11432217586,node,Garagem Santo António II,41.1499673,-8.6189421,,yes
11432217597,node,Parque do Carregal,41.1496189,-8.6202252,,yes
11432573367,node,,41.1464631,-8.622236,,permissive
11432638816,node,Parque de Estacionamento da FFUP/ICBAS,41.1467966,-8.6244893,,private
11434623732,node,Estacionamento Cristal Park,41.1473071,-8.6209879,,yes
11443699461,node,,41.1565934,-8.6280256,,yes
11449358272,node,,37.112314,-8.6710933,,private
11449358282,node,,37.1120526,-8.6718537,,private
11449358285,node,,37.1114547,-8.6713341,,private
11449483719,node,Recolhas,41.1523324,-8.610783,,yes
11449483739,node,,41.1527147,-8.6114025,,yes
11449506826,node,,37.1148364,-8.6707837,,private
11449512631,node,,37.1154668,-8.6699781,,private
11449512660,node,,37.1158028,-8.6691849,,private
11449590926,node,,37.1151284,-8.6709783,,private
11449658796,node,,37.1162398,-8.6724192,,private
11450087197,node,,37.1165036,-8.6702153,,private
11450087345,node,,37.1172883,-8.6718631,,private
11450087376,node,,37.1159564,-8.6714119,,private
11450087377,node,,37.1160507,-8.6713185,,private
11450087378,node,,37.1170927,-8.6724405,,private
11455195782,node,,41.1706556,-8.5704198,,
11455215580,node,,41.1709494,-8.5689253,300,customers
11466439115,node,,38.5522261,-9.0519328,,
11467570327,node,Ribeira,41.1413561,-8.6151061,,yes
11467570328,node,Praça de Lisboa,41.146252,-8.6147792,,yes
11467570329,node,Palácio da Justiça,41.1456682,-8.6176532,251,yes
11467570331,node,Mercado Manuel Firmino,40.6414399,-8.6487189,105,yes
11467570332,node,Marquês de Pombal,38.7267831,-9.1513139,1081,yes
11467570333,node,Leões,41.1471707,-8.6160234,,yes
11467570334,node,Infante Santo,38.7071608,-9.1678233,,yes
11467570337,node,Casa da Música,41.1585419,-8.63065,,yes
11467570338,node,Campus de Justiça,38.7742362,-9.0963057,,yes
11467570340,node,Campo de Ourique,38.7154754,-9.1672696,475,yes
11467570341,node,Camões,38.7105631,-9.1435582,340,yes
11470035810,node,,41.1841177,-8.6883324,,private
11470960327,node,,41.1849146,-8.6902449,10,permit
11471867251,node,Oceanário,38.7599042,-9.0945259,,yes
11473076017,node,Garagem Elefante (Recolhas),41.1487849,-8.6038975,,yes
11473223801,node,Casino da Póvoa,41.3782758,-8.7660813,,yes
11474753703,node,Elias Garcia,38.7581728,-9.2343164,,yes
11481204642,node,Panoramic,38.7745702,-9.0984522,647,yes
11489647758,node,Baixa-Chiado,38.7098053,-9.1397742,130,yes
11492814632,node,,40.663349,-7.9137267,,
11492814633,node,,40.6647186,-7.9115304,,
11496002428,node,Estacionamento Hospital da Luz,41.2969427,-7.7475176,,
11508938190,node,,39.8406792,-7.5030839,,
11523659131,node,,40.6611014,-7.9143905,,private
11569461127,node,,33.063161,-16.3064747,,
11576366897,node,,33.0916045,-16.3445888,,
11610343032,node,,37.0921718,-7.9439764,0,private
11611746259,node,Maria Cristina,38.7305426,-9.1500921,175,yes
11645476926,node,,32.8149412,-17.0795278,,
11646017825,node,Estacionamento Privativo Cervejaria Ramiro,38.7212373,-9.1337845,,
11674125341,node,,38.8408216,-7.5861429,,
11676104158,node,,37.0981426,-8.4680328,,
11678978863,node,,38.583647,-9.172161,,
11679050698,node,,39.5995305,-8.3890898,,
11681457599,node,,38.7916501,-9.1929911,,
11691819076,node,,32.7540695,-17.2032823,,customers
11738971766,node,,40.0258029,-8.3037128,,
11753938757,node,,39.5976304,-8.4174752,,
11758955413,node,,37.2988703,-8.4218305,20,
11763831128,node,,38.7016593,-9.2086724,,
11766108097,node,,42.0425742,-8.621918,,
11774667029,node,,38.875882,-7.1603452,,
11775261115,node,,40.2629779,-7.6243791,,
11775275668,node,,40.2632794,-7.6246631,,
11775302136,node,,40.2587411,-7.622497,4,
11775335437,node,,37.1011719,-8.0013242,,customers
11822471414,node,,39.2523583,-8.7034685,,
11839366837,node,F1,38.6102833,-9.1011749,567,yes
11839366852,node,A1,38.6210382,-9.1284188,497,
11840655453,node,,41.1416445,-8.6487399,entre 10 et 30,yes
11841455820,node,,38.7113565,-9.1407422,,
11856911418,node,,39.4801445,-8.5363975,,
11856911434,node,,39.4821816,-8.5352865,,
11866721028,node,,38.7304422,-9.1357918,,
11872145066,node,,40.4182063,-7.7064522,,
11872442007,node,,38.7128862,-9.2036026,,yes
11873857883,node,DP Garage,38.7292729,-9.1279186,,
11878512933,node,,32.8566277,-17.1914196,,
11879391588,node,,38.7611297,-9.0942366,,
11879507697,node,,38.7608035,-9.0959168,,private
11879507699,node,,38.7624276,-9.0958605,,
11882129986,node,,38.7551986,-9.1387871,,
11884753311,node,,38.7524813,-9.1964007,,yes
11884801558,node,,38.7530352,-9.1970953,,private
11884801559,node,,38.7527545,-9.1972901,,yes
11884942831,node,,38.7049974,-9.1735251,6,yes
11886878732,node,,38.7039062,-9.2015274,,
11887681400,node,,38.7559781,-9.1761066,10,yes
11889239609,node,,32.7774127,-17.2203012,3,
11889949675,node,,38.7568623,-9.18547,5,yes
11891533417,node,,38.955449,-8.5319416,,
11891533418,node,,38.9547753,-8.5335858,,
11891533419,node,,38.9559496,-8.5302384,,
11891533421,node,,38.9597323,-8.5202701,,
11892515115,node,Parque Castil,38.7231066,-9.1521146,,
11896988312,node,,32.7318031,-16.8544669,3,
11899242760,node,,40.2171831,-7.8881749,,
11899248300,node,,40.2216446,-7.8830789,,
11905220471,node,,37.0945852,-8.2174672,,private
11916093740,node,,39.0419785,-8.6426059,,
11916093741,node,,39.0423799,-8.6404074,,
11916093742,node,,39.0422182,-8.6456851,,
11916093743,node,,39.0389727,-8.6444673,,
11916093744,node,,39.0432362,-8.6459909,,
11916093745,node,,39.043812,-8.6481881,,
11929533078,node,,40.2176505,-7.8815013,,
11929533088,node,,40.2176097,-7.8812416,,
11929544625,node,,40.2136761,-7.8738382,,
11933056378,node,Mercado Municipal,39.0931945,-9.256952,468,
11933056400,node,Câmara Municipal,39.091124,-9.256593,200,
11940769567,node,,40.2294674,-7.8435661,,
11940769568,node,,40.2222223,-7.8475814,,
11940769569,node,,40.2222777,-7.8477112,,
11940769584,node,,40.2301314,-7.8425145,,
11961304937,node,,37.8843093,-8.7935042,,
11969108851,node,,38.0004834,-8.5596545,,
11969122770,node,,38.7020315,-7.4049297,,
11976572186,node,,39.5019015,-9.1050102,,
11976572187,node,,39.5018822,-9.1050378,,
11976572188,node,,39.5018654,-9.1050596,,
11976572189,node,,39.5018512,-9.105083,,
11976572190,node,,39.5030602,-9.1051666,,
11976572191,node,,39.5030861,-9.1051687,,
11976572192,node,,39.5031116,-9.1051692,,
11976572193,node,,39.503148,-9.1051236,,
11976572194,node,,39.5031491,-9.1050911,,
11976636293,node,,39.4172235,-9.1515606,,
11976636294,node,,39.4172134,-9.1515327,,
11976636295,node,,39.4171999,-9.1515114,,
11976636296,node,,39.4171877,-9.1514856,,
11976636297,node,,39.4171748,-9.1514604,,
11976636298,node,,39.4171656,-9.151437,,
11976636299,node,,39.4171524,-9.1514139,,
11976636300,node,,39.4171398,-9.1513884,,
11981269816,node,,37.7490416,-25.655623,,customers
11987821548,node,Hortafisio,38.5250942,-28.6344454,,customers
11990323562,node,,41.4459851,-8.2989195,,
11991864782,node,,40.9673193,-8.5382637,3,customers
11992623648,node,,39.2290396,-8.6927672,,
12006260369,node,,40.2347471,-7.9695639,,
12023124919,node,,38.6225528,-8.0087677,,
12033870815,node,,38.7576861,-9.3772468,,
12038125996,node,,38.9606816,-7.2935736,,
12039835211,node,,40.4011734,-8.2301314,,
12039835212,node,,40.4005842,-8.2298539,,
12042409569,node,Parking Azula,37.7438162,-8.6126155,,
12050800972,node,,40.7077557,-8.3610349,,
12059979353,node,,38.7004533,-9.1838215,,
12067523167,node,,42.1051402,-8.2865845,,
12071935645,node,,41.5555322,-8.4088938,,private
12071948311,node,,32.7160346,-17.1581048,5,
12072300286,node,,41.556998,-8.4128584,,private
12072300288,node,,41.557013,-8.4128384,,private
12072300294,node,,41.5570278,-8.4128186,,private
12073107832,node,,41.5571627,-8.4104073,,private
12073107834,node,,41.5571915,-8.4104075,,private
12073107840,node,,41.5573076,-8.4104086,,private
12073111275,node,,41.5570426,-8.4102641,,private
12074040369,node,,32.6498318,-16.9022538,,
12074289069,node,,41.5574831,-8.4107352,,private
12074289135,node,,41.5574568,-8.4104978,,private
12074289151,node,,41.5574489,-8.4104245,,private
12074289206,node,,41.5574231,-8.410323,,private
12075793013,node,,37.0834315,-8.1469401,,customers
12077114970,node,,38.7283834,-27.2170575,,
12082860431,node,,41.5577273,-8.4118427,,private
12082860450,node,,41.5577103,-8.4118084,,private
12082861381,node,,41.5577022,-8.411627,,private
12082861420,node,,41.5576557,-8.4113132,,private
12082861447,node,,41.5576331,-8.4111724,,private
12082861481,node,,41.557603,-8.4108939,,private
12083268479,node,,41.5570665,-8.4106901,,private
12083268485,node,,41.5570708,-8.4107392,,private
12083268487,node,,41.5572804,-8.4108077,,private
12083268489,node,,41.5572768,-8.4107785,,private
12083268491,node,,41.5572729,-8.4107469,,private
12083268528,node,,41.5573033,-8.4108279,,private
12083268566,node,,41.5571408,-8.4109937,,private
12083268584,node,,41.5572139,-8.4111597,,private
12083268597,node,,41.5572572,-8.4111856,,private
12083268609,node,,41.5573127,-8.4113517,,private
12083268624,node,,41.5573453,-8.4114559,,private
12083268638,node,,41.5573692,-8.411557,,private
12083268661,node,,41.5573928,-8.4117702,,private
12083268676,node,,41.5574007,-8.4118729,,private
12083268682,node,,41.5574048,-8.4119179,,private
12083557661,node,,41.5575361,-8.4094468,,private
12083590271,node,,41.5575189,-8.4095581,,private
12083590285,node,,41.5575303,-8.4097378,,private
12083590340,node,,41.5573746,-8.4098844,,private
12083590369,node,,41.5573757,-8.4098356,,private
12087399671,node,,39.6051743,-9.0783304,,
12087434248,node,,40.9693337,-8.1603718,,
12087484156,node,,41.0533291,-8.3366236,,
12088737606,node,,41.0534972,-8.336591,,
12095659763,node,,40.2374623,-7.8320321,,
12103230627,node,,38.4361002,-7.3916209,,
12116906197,node,,40.5647816,-8.6957968,,
12119184801,node,Parque da Quintinha de Santiago,40.8530365,-8.486438,,
12133254623,node,,40.1776482,-8.6893817,,
12139588917,node,,41.2192264,-8.5459949,,customers
12159433501,node,,32.6418238,-16.9283252,,
12160541935,node,Kiss & Go,41.3017064,-7.7447801,,
12160541940,node,Kiss & Go,41.3120035,-7.7640512,,
12160541951,node,Kiss & Go,41.2982988,-7.7494554,,
12165996890,node,Edifício Desportivo,41.2706442,-8.6165348,,private
12181737081,node,,38.7461864,-9.1632805,,
12199721540,node,,38.8801205,-7.1430003,,
12199721552,node,,38.8813376,-7.1426739,,
12204976584,node,,37.8541581,-25.77342,,yes
12205798054,node,,38.8831007,-7.0497471,,
12206144201,node,,38.883447,-7.0516321,,
12215972159,node,,41.1646924,-7.4720603,,
12217024493,node,,39.7701277,-8.8246633,,customers
12252661001,node,Parque de Estacionamento Central Churrasco,41.1929111,-8.6074229,,customers
12264352651,node,,32.7162312,-16.7657016,,yes
12265998530,node,,37.2107328,-8.8390582,3,yes
12271995308,node,,40.2684917,-7.9950051,,customers
12285758960,node,Faial Marina Apartments,38.5335214,-28.6274032,,customers
12297356661,node,,38.7440457,-9.1484034,,private
12297356662,node,,38.744041,-9.1484461,,private
12307219401,node,,38.3041674,-8.7702133,,
12314062458,node,,39.5530047,-8.5532985,,yes
12314465621,node,,40.6316652,-7.9085666,,
12318822382,node,,38.712732,-9.1430885,,
12320257536,node,,38.7268797,-9.1111378,,
12321435146,node,,38.7662882,-9.1539507,,
12321435148,node,,38.7659667,-9.1538723,,
12321435150,node,,38.7657709,-9.1538283,,
12321435153,node,,38.7653746,-9.1537506,,
12321435155,node,,38.7650496,-9.1536717,,
12321435156,node,,38.7647873,-9.1535647,,
12321435157,node,,38.7647039,-9.1539001,,
12321435161,node,,38.7650058,-9.1539794,,
12321435162,node,,38.7658212,-9.1540717,,
12321435164,node,,38.7661065,-9.1541799,,
12329043103,node,,38.7494644,-9.1932072,,
12333213308,node,,38.8761656,-7.159879,,
12333213384,node,,38.8813101,-7.1665809,,
12335158186,node,,41.3742283,-8.6701602,,
12344616940,node,,39.8681202,-8.9076674,3,yes
12348560341,node,,32.6758835,-16.8992077,,customers
12365216580,node,,37.7506756,-25.2539175,,
12375871992,node,,41.2077715,-8.2801198,,
12375871994,node,,41.2077172,-8.2801259,,
12378712490,node,Garagens,38.7198941,-9.1492086,,private
12378712491,node,Garagens,38.7199353,-9.1492401,,private
12378712528,node,garagens,38.7236186,-9.152487,,private
12378712532,node,,38.7233035,-9.1522138,,
12378712536,node,,38.7221746,-9.1512269,,
12382158864,node,,41.4339041,-8.3053502,,
12384858767,node,,32.6373916,-16.9386516,82,yes
12396558512,node,,32.8239339,-16.9944428,,yes
12398607506,node,,32.796279,-17.0359728,,yes
12404861154,node,,32.6415834,-16.8470737,,
12404915492,node,,32.6421316,-16.8321499,,
12419926489,node,,32.7551216,-17.2024276,,
12441597585,node,,41.1528032,-8.636529,,yes
12449745976,node,,37.1884017,-7.42331,,
12453652301,node,Garagem Formosa,41.1475545,-8.6048641,,
12453652302,node,Coliseu,41.1475555,-8.6047163,,private
12455460358,node,,37.1797202,-7.4096567,,
12456331773,node,The Plantation Faial,38.5269233,-28.6783542,6,customers
12465156870,node,,41.5369313,-6.9633155,,private
12473256911,node,,37.2495072,-8.1104926,,yes
12474287277,node,,37.4658426,-7.4744093,,
12474301474,node,,37.2003451,-7.9873719,,
12474309499,node,,37.1985821,-7.9877459,,
12476182605,node,,39.0828483,-9.2611309,,private
12476429391,node,,32.6892904,-16.794258,7,
12496655764,node,,41.2326824,-8.6665427,800,customers
12509147410,node,,41.135998,-8.6103947,,
12513250618,node,,40.6276211,-8.646117,,private
12546277802,node,,39.1109054,-9.3939462,,
12568117042,node,,40.3708487,-8.3654056,,
12569147336,node,,40.3854264,-8.3821781,,
12571195332,node,,38.7950537,-9.1390652,600,customers
12572291467,node,,38.743039,-9.1479251,,yes
12580137819,node,,40.2360298,-7.8308376,,
12580137828,node,,40.2334599,-7.8307197,,
12587583626,node,,41.1459058,-8.6141993,,designated
12590042701,node,,37.2030395,-8.842336,,
12596988394,node,Parque Pedro Horizonte,40.2113811,-8.4315274,,
12597215397,node,,37.6382453,-7.6636867,,
12597393246,node,,37.4714699,-7.4711298,,
12597523537,node,,37.6389562,-7.6629094,,
12645366101,node,,32.7297707,-16.7718181,,
12654171849,node,,38.7030449,-9.1818258,,
12654206221,node,,38.6987172,-9.1860889,,
12654206222,node,,38.6987716,-9.1858487,,
12673881827,node,,41.2630553,-7.6933298,,
12676545201,node,Edifício Diaton,40.2186399,-8.4049297,,
12694681338,node,,41.2922624,-7.6205367,,
12703013362,node,,38.8830684,-7.1633597,,
12703013363,node,,38.8829564,-7.1637061,,
12707280205,node,,38.8673739,-7.1710967,,
12707280211,node,,38.8684726,-7.1711299,,
12707280542,node,,38.8741751,-7.1718894,,
12707436708,node,,41.4429823,-8.2988347,1,
12707436709,node,,41.4430163,-8.2987469,1,
12707436710,node,,41.443046,-8.2986846,1,
12707436711,node,,41.4430651,-8.2986081,1,
12707436712,node,,41.4430905,-8.2985345,1,
12707436713,node,,41.4431118,-8.2984326,1,
12707436714,node,,41.4431542,-8.2983647,1,
12707436715,node,,41.4431839,-8.2982599,1,
12707436716,node,,41.4433002,-8.2978964,1,
12707436717,node,,41.4433234,-8.2978395,1,
12707436718,node,,41.4433465,-8.2977793,1,
12707436719,node,,41.4433624,-8.2977305,1,
12707436720,node,,41.4433794,-8.2976606,1,
12707436721,node,,41.4434099,-8.2976167,1,
12707436722,node,,41.4434294,-8.2975484,1,
12707436723,node,,41.4434489,-8.2975012,1,
12707436724,node,,41.4434587,-8.2974492,1,
12707436725,node,,41.4434928,-8.2973858,1,
12707436726,node,,41.4431944,-8.2982161,1,
12707436727,node,,41.4432143,-8.2981571,1,
12707436788,node,,41.4446259,-8.3020516,1,
12707436789,node,,41.4446371,-8.3019768,1,
12707436790,node,,41.4446385,-8.3019301,1,
12707436791,node,,41.4446245,-8.3018909,1,
12707436792,node,,41.4446259,-8.3018218,1,
12707436793,node,,41.4446189,-8.3017732,1,
12707436794,node,,41.4446133,-8.3016929,1,
12707436795,node,,41.4446063,-8.3016313,1,
12707436796,node,,41.4446105,-8.301592,1,
12707436797,node,,41.4446091,-8.3015323,1,
12707436798,node,,41.4446007,-8.3014986,1,
12707436799,node,,41.4445895,-8.3014407,1,
12707436800,node,,41.4445769,-8.3013884,1,
12707459764,node,,41.4419143,-8.3018851,1,
12707459765,node,,41.4419376,-8.3018143,1,
12707459766,node,,41.4419652,-8.3017492,1,
12707459767,node,,41.4419865,-8.3016756,1,
12707459768,node,,41.4420204,-8.3016133,1,
12707459769,node,,41.4420289,-8.3015369,1,
12707459770,node,,41.4420482,-8.3014798,1,
12707459771,node,,41.4420716,-8.3014217,1,
12707459772,node,,41.4420896,-8.3013566,1,
12707459773,node,,41.4421247,-8.3012448,1,
12707459774,node,,41.4421735,-8.3011188,1,
12707459775,node,,41.4422276,-8.3009631,1,
12707459776,node,,41.442905,-8.299009,1,
12707459777,node,,41.4428828,-8.2990805,1,
12707459778,node,,41.4428662,-8.2991545,1,
12707459779,node,,41.4428218,-8.2992457,1,
12707459780,node,,41.4428034,-8.2992999,1,
12707459781,node,,41.4427664,-8.2994108,1,
12707459782,node,,41.4427461,-8.2994823,1,
12707459783,node,,41.4427295,-8.2995562,1,
12707459784,node,,41.4422749,-8.3008453,1,
12707459785,node,,41.4423082,-8.3007591,1,
12707459786,node,,41.4423827,-8.3006597,1,
12707459787,node,,41.4423747,-8.300557,1,
12707459788,node,,41.4424227,-8.3004362,1,
12707459789,node,,41.4424486,-8.3003573,1,
12707459790,node,,41.4424782,-8.3002858,1,
12707459791,node,,41.4424985,-8.300202,1,
12707459792,node,,41.442541,-8.3000985,1,
12707459793,node,,41.442565,-8.3000246,1,
12707459794,node,,41.4425964,-8.2999358,1,
12707459795,node,,41.4426204,-8.2998594,1,
12707459796,node,,41.4426445,-8.2997929,1,
12707459797,node,,41.4426796,-8.2996967,1,
12707459798,node,,41.4427147,-8.2996129,1,
12707459887,node,,41.4427985,-8.2996255,1,
12707459888,node,,41.4428323,-8.2995461,1,
12707459889,node,,41.442866,-8.2994431,1,
12707459890,node,,41.4428998,-8.2993552,1,
12707459891,node,,41.4429452,-8.2992871,1,
12707459892,node,,41.4429722,-8.2991749,1,
12707459893,node,,41.4429979,-8.2990891,1,
12707459894,node,,41.4430526,-8.2989603,1,
12707459895,node,,41.4430784,-8.2988745,1,
12707459896,node,,41.4431202,-8.2987672,1,
12707459898,node,,41.443154,-8.2986878,1,
12707459899,node,,41.4431845,-8.2986106,1,
12707459900,node,,41.4432698,-8.2983381,1,
12707466635,node,,41.4421967,-8.3013749,1,
12707466636,node,,41.4422259,-8.3012968,1,
12707466637,node,,41.4422576,-8.3011846,1,
12707466638,node,,41.4422832,-8.3011114,1,
12707466639,node,,41.4423174,-8.3010188,1,
12707466640,node,,41.44236,-8.3009033,1,
12707466641,node,,41.4423917,-8.3008155,1,
12707466642,node,,41.4424246,-8.300726,1,
12707466643,node,,41.44251,-8.3004789,1,
12707466644,node,,41.4425356,-8.3004106,1,
12707466645,node,,41.4425721,-8.3002805,1,
12707466646,node,,41.4426124,-8.3001552,1,
12707466647,node,,41.4426392,-8.3000886,1,
12707466648,node,,41.442666,-8.3000219,1,
12707466649,node,,41.4426892,-8.2999569,1,
12707466650,node,,41.4425538,-8.3003502,1,
12707466848,node,,41.4444498,-8.3027601,1,
12707466849,node,,41.4443938,-8.3027452,1,
12707466850,node,,41.4443392,-8.3027452,1,
12707466851,node,,41.4442874,-8.3027246,1,
12707466852,node,,41.44423,-8.3027116,1,
12707466853,node,,41.4441838,-8.302706,1,
12707466854,node,,41.4441334,-8.3027041,1,
12707466855,node,,41.444097,-8.3027022,1,
12707466856,node,,41.4440536,-8.3026835,1,
12707466857,node,,41.4439877,-8.3026873,1,
12707466858,node,,41.4439331,-8.3026798,1,
12707466859,node,,41.4438841,-8.3026667,1,
12707466860,node,,41.4438379,-8.3026649,1,
12707466861,node,,41.4437945,-8.3026611,1,
12707466862,node,,41.4437651,-8.3026593,1,
12707466863,node,,41.4436839,-8.3026555,,
12707467182,node,,41.4442467,-8.2996844,1,
12707467183,node,,41.4442516,-8.2996243,1,
12707467184,node,,41.4442387,-8.2995685,1,
12707467185,node,,41.4442419,-8.299517,1,
12707467186,node,,41.444221,-8.2994741,1,
12707467187,node,,41.4442194,-8.2994119,1,
12707467188,node,,41.4442113,-8.2993732,1,
12707467189,node,,41.4442001,-8.2993303,1,
12707467190,node,,41.4441872,-8.2992702,1,
12707467191,node,,41.4441792,-8.2992359,1,
12707467192,node,,41.4441808,-8.2991715,1,
12707467193,node,,41.4441727,-8.2991415,1,
12707467194,node,,41.4441663,-8.2991007,1,
12707467195,node,,41.4441583,-8.2990621,1,
12707467196,node,,41.4441438,-8.2990149,1,
12707467197,node,,41.4441454,-8.2989655,1,
12707467198,node,,41.4441293,-8.2989076,1,
12707467199,node,,41.4441277,-8.2988754,1,
12707467200,node,,41.4441181,-8.2988411,1,
12707477145,node,,41.4432705,-8.3025728,1,
12707477146,node,,41.4432243,-8.3025604,1,
12707477147,node,,41.4431689,-8.3025629,1,
12707477148,node,,41.4431005,-8.302558,1,
12707477149,node,,41.4430543,-8.3025506,1,
12707477150,node,,41.4429933,-8.3025358,1,
12707477151,node,,41.4429305,-8.3025309,1,
12707477152,node,,41.4428529,-8.3025161,1,
12707477153,node,,41.4427827,-8.3025136,1,
12707477154,node,,41.4427384,-8.3025062,1,
12707477155,node,,41.4426996,-8.3024988,1,
12707477156,node,,41.4426441,-8.3024742,1,
12707477157,node,,41.4426035,-8.3024816,1,
12707477158,node,,41.4425444,-8.3024742,1,
12707477159,node,,41.4424815,-8.3024618,1,
12707477160,node,,41.4424261,-8.3024594,,
12707477161,node,,41.4423799,-8.3024643,1,
12707477162,node,,41.4423448,-8.3024495,1,
12707477163,node,,41.4429176,-8.3025259,1,
12707477164,node,,41.4422949,-8.3024347,1,
12707477165,node,,41.4422543,-8.3024372,1,
12707477166,node,,41.4422321,-8.3024347,1,
